"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"Delboysmate","2019-04-01 18:01","0","0","I would be seriously concerned that while our various universties may be looking at alternative energy sources. Our politicians are making almost no attempt to move such things along. This despite the expressed urgency as in the recent Joint Climate Ctte report!","","","","1112761794215456768","https://twitter.com/Delboysmate/status/1112761794215456768",""
