"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"DakotaEHolmes","2019-06-05 13:55","2","5","Celebrating #WorldEnvironmentDay with a @RyanInstitute by Kirsten Fossum on the 'Crisis of Air Pollution: which way forward?' As @GretaThunberg would say, ""... Our house is on fire."" 🔥 #PhDchat #SciComm #Research #BeatAirPollution @AcademicChatter @GeogNUIG @GeogNUIGpic.twitter.com/ZqSu6mPjcw","","@RyanInstitute @GretaThunberg @AcademicChatter @GeogNUIG @GeogNUIGpic","#WorldEnvironmentDay #PhDchat #SciComm #Research #BeatAirPollution","1136255108314992640","https://twitter.com/DakotaEHolmes/status/1136255108314992640","🔥"
"Bradley_brands","2019-06-05 11:01","1","4","Happy #WorldEnvironmentDay2019  This year's theme is Air Pollution. We are doing our part by cycling 🚵‍♀️ into the studio. What are you doing to #BeatAirPollution ?pic.twitter.com/6a3yWXUore","","","#WorldEnvironmentDay2019 #BeatAirPollution","1136211398172774401","https://twitter.com/Bradley_brands/status/1136211398172774401","🚵‍♀️"
"CRAClabUCC","2019-06-05 07:41","25","34","Today is #WorldEnvironmentDay and in this article @JohnSodeau and @johnwenger9 use five iconic images  from across the globe to highlight the  dangers of #AirPollution and how to beat it.  #BeatAirPollution @eriucc @uccchemistry @UCChttps://www.echolive.ie/corknews/UCC-scientists-using-five-iconic-images-from-across-the-globe-to-highlight-dangers-of-air-pollution--6d1b2c58-76a8-40fe-b58d-bcf409e424f5-ds#.XPdh3ettRqd.twitter …","","@JohnSodeau @johnwenger9 @eriucc @uccchemistry @UCChttps","#WorldEnvironmentDay #AirPollution #BeatAirPollution #","1136161171336310785","https://twitter.com/CRAClabUCC/status/1136161171336310785",""
"UCC","2019-06-04 22:23","2","7","UCC scientists using five iconic images from across the globe to highlight dangers of air pollution https://www.echolive.ie/corknews/UCC-scientists-using-five-iconic-images-from-across-the-globe-to-highlight-dangers-of-air-pollution--6d1b2c58-76a8-40fe-b58d-bcf409e424f5-ds#.XPbhV4OcL08.twitter …  #BeatAirPollution","","","# #BeatAirPollution","1136020798563639296","https://twitter.com/UCC/status/1136020798563639296",""
"TadhgMacIntyre","2019-06-03 13:06","0","0","@DublinAirport when are you going green with #electricbus airside to reduce #airpollution #healthrisks to cabin crew ground crew and pax in already polluted environment #CopenhagenAirportCohort study https://bmjopen.bmj.com/content/7/5/e012651 … @CiaranCuffe @Gogreenex @iSCAPEprojectpic.twitter.com/ztuaaPn9wA","","@DublinAirport @CiaranCuffe @Gogreenex @iSCAPEprojectpic","#electricbus #airpollution #healthrisks #CopenhagenAirportCohort","1135518130216849410","https://twitter.com/TadhgMacIntyre/status/1135518130216849410",""
"wexfordarts","2019-05-30 12:55","0","0","The second international #PathwaystoCleanCooking #conference practises and their potential to impact global health & the environment    #Globally up to four million people die each year from illness attributable to household air pollution, open fires and inefficient stoves. pic.twitter.com/llhukaMsIF","","","#PathwaystoCleanCooking #conference #Globally","1134065794780999680","https://twitter.com/wexfordarts/status/1134065794780999680",""
"JimJohn02674924","2019-05-25 15:42","0","2","Unfortunately true - not part of lter (long term ecosystem monitoring) icos (integrated carbon observation system) or ecosystem monitoring under unece air pollution convention https://twitter.com/edeeyto/status/1132273309792522242 …","","","","1132295996128538624","https://twitter.com/JimJohn02674924/status/1132295996128538624",""
"davitter","2019-05-24 14:10","0","2","For #LE19, I’ll be supporting candidates that will #allocate4cycling, encourage public spaces, support Dublin’s legal injection centre, push for #housingnothotels and hopefully do something about Dublin’s air pollution. That’s an easy #1 for @Pidge","","@Pidge","#LE19 #allocate4cycling #housingnothotels #1","1131910257494646785","https://twitter.com/davitter/status/1131910257494646785",""
"Seanaldinho","2019-05-24 14:05","0","0","Yes. Seriously. It's a relatively small brewery, 5 miles from the airport, who use a condenser on their kettle flue to stop the smell from effecting local residents. You won't smell them boiling wort 5 doors down the road, never mind 5 miles away amid airport air pollution.","","","","1131909194888753152","https://twitter.com/Seanaldinho/status/1131909194888753152",""
"onein7bn","2019-05-18 09:33","0","0","The part we play in tackling air pollution from little footsteps.  @greenparty_ie @gold_lgold @GreensKildare @maynoothtthttps://www.theguardian.com/environment/2019/may/17/how-you-and-your-government-can-tackle-air-pollution …","","@greenparty_ie @gold_lgold @GreensKildare @maynoothtthttps","","1129666313373331456","https://twitter.com/onein7bn/status/1129666313373331456",""
"onein7bn","2019-05-18 09:30","1","1","New damaging air pollution levels being understood worldwide, more dangerous than smoking. Diesel is our biggest culprit. @greenparty_ie  @RichardbrutonTD @Shane_RossTD government asleep.  Revealed: air pollution may be damaging 'every organ in the body'    https://www.theguardian.com/environment/ng-interactive/2019/may/17/air-pollution-may-be-damaging-every-organ-and-cell-in-the-body-finds-global-review?CMP=Share_AndroidApp_Tweet …","","@greenparty_ie @RichardbrutonTD @Shane_RossTD","","1129665517873192960","https://twitter.com/onein7bn/status/1129665517873192960",""
"GSRMAKEN","2019-05-17 19:00","0","0","#AirPollution is a “public health emergency” @WHO    New data highlights how it “may be damaging every organ in the body”. 👉 http://bit.ly/2W72dyF  @guardian  #BreatheCleanAir","","@WHO @guardian","#AirPollution #BreatheCleanAir","1129446621668884480","https://twitter.com/GSRMAKEN/status/1129446621668884480","👉"
"iPerrySimpson","2019-05-15 09:03","0","1","@thomaspower #scientists have linked #air #pollution to #asthma symptoms, worsening and triggering asthma attacks. The need for cleaner #technologies is fast becoming a #priority. In the #UK alone, on average 3 people a day #die from asthma.https://www.asthma.org.uk/about/media/facts-and-statistics/ …","","@thomaspower","#scientists #air #pollution #asthma #technologies #priority #UK #die","1128571685228171265","https://twitter.com/iPerrySimpson/status/1128571685228171265",""
"f_pilla","2019-05-14 21:41","12","28","Can’t wait to co-design with #LEGO solutions to #airpollution and #flooding with the young environmentalists at the @ECOUNESCO ‘s YEA on May 23 @TheCCD : http://yea.ie  @iSCAPEproject @OPERANDUM_EU @LegoAcademics @UCD_Research @UCDEngArch @ucddublin @openlivinglabspic.twitter.com/bvgF6Gm6LS","","@ECOUNESCO @TheCCD @iSCAPEproject @OPERANDUM_EU @LegoAcademics @UCD_Research @UCDEngArch @ucddublin @openlivinglabspic","#LEGO #airpollution #flooding","1128399866210738182","https://twitter.com/f_pilla/status/1128399866210738182",""
"onein7bn","2019-05-09 18:36","1","1","We are starting to carry hand held pollution monitors to monitor our local air pollution. During some of the recent v still and clear weather we have recorded dangerous high particle levels of 100ppm where 25 is EU goal. Then our reliable winds and rain bring it down to zero https://twitter.com/MaynoothCycling/status/1126225229477548033 …","","","","1126541468909363200","https://twitter.com/onein7bn/status/1126541468909363200",""
"thomasbrunkard","2019-05-08 20:36","0","3","This is not a matter of greed.  It is a matter of hysterics versus actual facts.  We actually have real issues to contend with.  Housing, air pollution, rural decline, drugs. Dystopian claptrap is a distraction. The vaccine scaremongering has even rejuvenated old problems.","","","","1126209297757683713","https://twitter.com/thomasbrunkard/status/1126209297757683713",""
"greenparty_ie","2019-05-03 18:01","20","59","There is a better way. Flip the transport spend 2:1 in favour of public transport. We cut emissions, reduce air pollution, cut journey times and improve quality of life for commuters. #wantgreenvotegreenhttps://twitter.com/EamonRyan/status/1124357214439972865 …","","","#wantgreenvotegreenhttps","1124358384013254656","https://twitter.com/greenparty_ie/status/1124358384013254656",""
"NewElectricIRL","2019-04-26 21:04","38","255","Lots updates today from the team building the Tesla powered DeLorean 😎 Hope to share some more photos this weekend as we make final preparations for the big reveal at #FullyChargedLIVE in six weeks time 😎    #EV #ElectricCar #AirPollution pic.twitter.com/QbltE11Bf5","","","#FullyChargedLIVE #EV #ElectricCar #AirPollution","1121867729101905923","https://twitter.com/NewElectricIRL/status/1121867729101905923","😎 💪"
"james_raftery","2019-04-25 01:49","0","0","True, and air pollution from diesel engines will kill orders of magnitude more people than planes that fall out of the sky. If ""modes of transport that shorten my life"" is the worry I'm going after VAG long before Boeing","","","","1121214716301533185","https://twitter.com/james_raftery/status/1121214716301533185",""
"richbloomfield","2019-04-19 17:54","0","0","Try not to breathe too much today. It's not misty out there, it's air pollution! https://twitter.com/EPAAirQuality/status/1119185164712775681 …","","","","1119283020530429952","https://twitter.com/richbloomfield/status/1119283020530429952",""
"O_Heffernan","2019-04-10 15:27","0","0","The thing is though that politicians need a bit more backbone. Maybe it also helps when people start to feel the negative effects - like air pollution - of using fossil fuels. Otherwise where is the incentive to change?","","","","1115984729210277889","https://twitter.com/O_Heffernan/status/1115984729210277889",""
"Iana_Vassileva","2019-04-08 22:27","0","0","Barcelona is tackling noise and air pollution by creating ‘superblocks’ and increasing pedestrian space https://twitter.com/voxdotcom/status/1115344813350576135 …","","","","1115365457022857216","https://twitter.com/Iana_Vassileva/status/1115365457022857216",""
"brencooney","2019-04-08 20:45","0","4","Well done @wexfordcoco  #airquality for the people. @RTEScienceTech @rtenews @EcoEye @Dept_CCAE @Irishwildlife @BirdWatchIE #pm10 #AirPollution","","@wexfordcoco @RTEScienceTech @rtenews @EcoEye @Dept_CCAE @Irishwildlife @BirdWatchIE","#airquality #pm10 #AirPollution","1115339994934251521","https://twitter.com/brencooney/status/1115339994934251521",""
"brencooney","2019-04-05 03:54","0","0","Love the low emissions spreading and really do applaud that! Less odour complaints too. Have grave worries about protected #urea, from #economic #sustainability and #environment impact point of view. #endofpipe soiutions rarely work as intended #farming #agriculture #AirPollution","","","#urea #economic #sustainability #environment #endofpipe #farming #agriculture #AirPollution","1113998263663955968","https://twitter.com/brencooney/status/1113998263663955968",""
"polly_galway","2019-04-04 21:24","0","0","'Asthma alley': why minorities bear burden of pollution inequity caused by white people  #AirPollution #pollutioninequalityhttps://www.theguardian.com/us-news/2019/apr/04/new-york-south-bronx-minorities-pollution-inequity?CMP=Share_AndroidApp_Tweet …","","","#AirPollution #pollutioninequalityhttps","1113900184818286593","https://twitter.com/polly_galway/status/1113900184818286593",""
"pairsonnalitesN","2019-04-04 08:52","0","0","IE-DESK— Children born today will die 20 months sooner than expected because of air pollution http://dlvr.it/R27zQr ","","","","1113710807760560129","https://twitter.com/pairsonnalitesN/status/1113710807760560129",""
"Pairsonnalites","2019-04-04 07:33","1","0","Stigmabase —  Children born today will die 20 months sooner than expected because of air pollution http://dlvr.it/R27pWv ","","","","1113690926591778816","https://twitter.com/Pairsonnalites/status/1113690926591778816",""
"RSMolloy","2019-04-03 14:37","0","1","Well this is scary! Ever wondered what air pollution 🚗🚗 is actually doing to your body? Let’s leave the car at home whenever possible & walk, cycle, scoot, jog from A to B 🚗    #Pollution #Commute #AirPollution #Health #togetheronclimate #ClimateActionhttps://twitter.com/BBCBreakfast/status/1113101531744620544 …","","","#Pollution #Commute #AirPollution #Health #togetheronclimate #ClimateActionhttps","1113435246379315200","https://twitter.com/RSMolloy/status/1113435246379315200","🚗 🚎 🏃‍♀️"
"declancabra","2019-04-03 09:21","1","0","Children born today will die 20 months sooner than expected because of air #pollution https://jrnl.ie/4574216  #ClimateJustice #ClimateStrike","","","#pollution #ClimateJustice #ClimateStrike","1113355710451073024","https://twitter.com/declancabra/status/1113355710451073024",""
"sarwar388","2019-04-01 15:06","0","0","Reducing global air pollution can prevent millions of premature deaths according to an international team of scientists, led by the Max Planck Institute for Chemistry.","","","","1112717898760548352","https://twitter.com/sarwar388/status/1112717898760548352",""
"richbloomfield","2019-03-22 18:21","0","0","Air pollution in the UK is a major cause of diseases such as asthma, lung disease, stroke, and heart disease, and is estimated to cause forty thousand premature deaths each year, which is about 8.3% of deaths, while costing around £40 billion each year https://en.m.wikipedia.org/wiki/Air_pollution_in_the_United_Kingdom …","","","","1109158229504864257","https://twitter.com/richbloomfield/status/1109158229504864257",""
"olivergburke","2019-03-11 08:23","0","0","China switched 4.8 million homes to gas, electricity from coal in 2018.  That was up from 4 million households switched in 2017.  #coaltogas #coal2gas #China #smog #airpollution #FossilFuels  https://reut.rs/2HqSUBV pic.twitter.com/D5V4Q0jNCz","","","#coaltogas #coal2gas #China #smog #airpollution #FossilFuels","1105021525705609216","https://twitter.com/olivergburke/status/1105021525705609216",""
