"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"geabstaire","2019-09-22 19:09","0","2","Some of it is genuine rubbish that has been picked up off the beach by local people, but the majority has been illegally dumped household waste.","","","","1175834493242007553","https://twitter.com/geabstaire/status/1175834493242007553",""
"AindriuB","2019-08-13 13:28","0","0","Not against having street bins, where it makes sense to, but a lot of the bins around Dublin are nice to haves more so than a necessity. I think addressing the root cause as to why people feel it necessary to use street bins for household waste is better long term solution.","","","","1161253173933346816","https://twitter.com/AindriuB/status/1161253173933346816",""
"Aily_NC","2019-05-28 13:27","0","0","Public flogging of anyone burning household waste? 🤷‍♀️ https://twitter.com/kilteery/status/1133326454597586944 …","","","","1133349035497218048","https://twitter.com/Aily_NC/status/1133349035497218048","🤷‍♀️"
