2019-10-30 09:43:51,"#makewaves 
@dublinbiosphere https://t.co/GK7ExCmclt",--
2019-10-30 09:43:43,"Once all the cows are banned to stop climate change, I’ll be banned next!! #sadface  
https://t.co/VTCsEJp7bT https://t.co/a3HPyadIAt",--
2019-10-30 09:33:27,"What you mean-
i recycle my OCs everytime when I",--
2019-10-30 09:27:08,"@edlemming ""They never brought up divestment, emissions, the toxicity of fracking, or climate change. Instead, they… https://t.co/eODNBqSofE",--
2019-10-30 09:25:49,"#KeepItInTheGround vs keep it coming - where does Ireland really stand on fossil fuels? #climate 
https://t.co/K2HsB1PU14",--
2019-10-30 09:25:05,Great chance to recognise those that are making a difference and nominate them for the 2019 CEF Environmental Award… https://t.co/9biHiN7xlv,--
2019-10-30 09:21:31,Delighted to be atending the IrBEA National Conference 2020 - Bioenergy Future Ireland - some really interesting th… https://t.co/OH5Z5jWkLg,--
2019-10-30 09:19:16,“A report has warned”. Funny they’ll listen to this “warning” but won’t listen to any warning about global warming https://t.co/DtUHYlxl7a,--
2019-10-30 09:13:21,"Ennis, winner of 2019 ⁦@TidyTownsIre⁩ air quality award, records worst autumn pollution. And it’s smoky coal being… https://t.co/GQMLI2RyRg",--
2019-10-30 09:12:02,@CAugustenborg Bear in mind EVs are not emissions-free. Their construction is also energy intensive. And neither are carbon-free.,--
2019-10-30 09:07:05,NASA: Ozone layer hole shrinks to smallest size since discovery https://t.co/wTJ7vks20x,--
2019-10-30 09:05:16,"How is climate change affecting youth in #Malawi? Meet Jesse &amp; Isaac, two young people who are speaking up on how… https://t.co/iRZaosZVYD",--
2019-10-30 09:03:05,@Icfcsam You can see how much it meant to Christian Fuchs when Iheanacho scored last night after hardly getting a l… https://t.co/Nw0SrL0Es6,--
2019-10-30 09:01:04,@AlanBluett is looking to speak to professionals with previous experience in a consultancy banking environment for… https://t.co/SZEmnIvdxp,--
2019-10-30 09:01:03,"#NewIUAWebsite
Developing a balanced and dynamic research ecosystem is a key priority for IUA and our Director of R… https://t.co/CwWcju71LG",--
2019-10-30 08:56:52,"So this is a thing we’re doing, looking at local issues with the Climate &amp; Biodiversity Crises as our priorities, &amp;… https://t.co/6x5XYxDDKP",--
2019-10-30 08:56:41,Cities turn to urban forests to combat climate change /via @globeandmail https://t.co/dqtOszJfMX,--
2019-10-30 08:56:08,@i_D Disgusting. Celebrating the burning of fossil fuels in this day and age.,--
2019-10-30 08:38:19,Nice to see @MrMuselk doing his bit for the environment https://t.co/BNKS9hHvm4,--
2019-10-30 08:37:14,"@rtenews Well done John .. climate change scaremongers are always straight on the attack, no evidence only Greta s… https://t.co/bdy5WvJ207",--
2019-10-30 08:30:00,A poll by @IrishTimes revealed 55 per cent of voters believe climate change “is the most serious issue facing the w… https://t.co/QuGmGTfhPE,--
2019-10-30 08:19:49,"@Evershite Whhat about the environment, these will all end up in the ocean especially if they keep doing it when th… https://t.co/Gl96ahl6Dp",--
2019-10-30 08:18:49,"@FranRockett85 All about the environment for players, especially young players.",--
2019-10-30 08:07:37,"@stevohanley It’s really not fair on parents, and I think that’s why the confusion over private assessments is part… https://t.co/RKcCO2cHj0",--
2019-10-30 07:51:54,.@DCUWater -outdoor office 😁- back on the Brian Boru for planning discussions with @dublinbiosphere @hegarty_susan… https://t.co/LcrSmq3bOz,--
2019-10-30 07:51:36,"@BrianLeddin Electric vehicles are clearly part of the answer, Funding the railways is the main part of the answer… https://t.co/CdYd7LNdZI",--
2019-10-30 07:49:18,@farmersjournal Irresponsible comments like this set a negative tone for an environmental scheme making a joke of i… https://t.co/MwrzAjTAOB,--
2019-10-30 07:47:55,On the forest floor #flora #nature https://t.co/pzlROXWVuh,--
2019-10-30 07:43:19,"Something I never considered: 
@BBCNews
News - Asthma carbon footprint ",--
2019-10-30 07:41:18,"https://t.co/DZslaYo0Sx

#environment #asthma #CO2 #carbonfootprint",--
2019-10-30 07:33:11,Important paper by @terhorab and others reporting GHG emissions from German organic soils #keepitintheground… https://t.co/DDn24ttDAk,--
2019-10-30 07:27:24,#ClimateChange  #co2 https://t.co/UswjyPBrg5,--
2019-10-30 07:24:45,Drained peat soils are a worldwide problem. German drained organic soils emit more than 55 Mt CO2-eq. per year. Thi… https://t.co/zrujv0tsDs,--
2019-10-30 07:02:47,Limerick secondary school leads by example in environmental awareness with two major awards https://t.co/zU5EI05Va2,--
2019-10-30 06:34:09,Em I’m pretty sure the Green Party told us to buy a diesel car- which was better for the environment 🤷🏼‍♀️ these id… https://t.co/JHgRmK2YRE,--
2019-10-30 06:12:06,@sweetpmac @TodayFM A way to recycle plastic bottles into bricks for construction for dividers between dual carriageway/ motorways,--
2019-10-30 05:39:53,Delighted to lead workshops at  #ivco2019 drawing on @Comhlamh learning from the framings provided by the decolonia… https://t.co/crJ8J35RtQ,--
